T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
23.9,33.4,19.8,-,70,6.6,4.3,22.2,71.667
23.9,33.4,19.8,-,70,6.6,4.3,22.2,71.667
23.9,33.4,19.8,-,70,6.6,4.3,22.2,71.667
23.7,31.3,19.2,-,70,6.3,0.4,3.5,31.833000000000002
23.7,31.3,19.2,-,70,6.3,0.4,3.5,31.833000000000002
23.7,31.3,19.2,-,70,6.3,0.4,3.5,31.833000000000002
25.5,31.1,20.8,-,68,6.9,1.3,3.5,47.667
25.5,31.1,20.8,-,68,6.9,1.3,3.5,47.667
25.5,31.1,20.8,-,68,6.9,1.3,3.5,47.667
26.8,33.8,20.1,-,61,6.9,1.9,3.5,48.125
26.8,33.8,20.1,-,61,6.9,1.9,3.5,48.125
26.8,33.8,20.1,-,61,6.9,1.9,3.5,48.125
24.5,33.8,20.4,-,73,6.9,2.2,7.6,56.25
24.5,33.8,20.4,-,73,6.9,2.2,7.6,56.25
24.5,33.8,20.4,-,73,6.9,2.2,7.6,56.25
25.7,33.3,20.0,-,65,6.9,1.9,7.6,103.417
25.7,33.3,20.0,-,65,6.9,1.9,7.6,103.417
25.7,33.3,20.0,-,65,6.9,1.9,7.6,103.417
26.6,30.8,22.2,-,68,6.9,1.3,3.5,76.875
26.6,30.8,22.2,-,68,6.9,1.3,3.5,76.875
26.6,30.8,22.2,-,68,6.9,1.3,3.5,76.875
27.7,33.4,22.2,-,61,6.9,2.0,5.4,86.375
27.7,33.4,22.2,-,61,6.9,2.0,5.4,86.375
27.7,33.4,22.2,-,61,6.9,2.0,5.4,86.375
25.9,33.4,23.3,-,62,6.0,3.1,7.6,77.708
25.9,33.4,23.3,-,62,6.0,3.1,7.6,77.708
25.9,33.4,23.3,-,62,6.0,3.1,7.6,77.708
24.2,32.0,21.9,-,71,6.9,0.2,1.9,48.5
24.2,32.0,21.9,-,71,6.9,0.2,1.9,48.5
24.2,32.0,21.9,-,71,6.9,0.2,1.9,48.5
24.9,29.6,21.6,-,71,6.9,1.9,3.5,55.083
24.9,29.6,21.6,-,71,6.9,1.9,3.5,55.083
24.9,29.6,21.6,-,71,6.9,1.9,3.5,55.083
24.9,31.2,22.2,-,77,6.3,3.1,7.6,67.458
24.9,31.2,22.2,-,77,6.3,3.1,7.6,67.458
24.9,31.2,22.2,-,77,6.3,3.1,7.6,67.458
24.8,32.0,20.2,-,78,6.3,4.6,11.1,18.875
24.8,32.0,20.2,-,78,6.3,4.6,11.1,18.875
24.8,32.0,20.2,-,78,6.3,4.6,11.1,18.875
26.3,33.0,19.1,-,76,6.9,5.2,7.6,61.5
26.3,33.0,19.1,-,76,6.9,5.2,7.6,61.5
26.3,33.0,19.1,-,76,6.9,5.2,7.6,61.5
26.6,33.0,22.5,-,75,6.9,7.6,18.3,68.917
26.6,33.0,22.5,-,75,6.9,7.6,18.3,68.917
26.6,33.0,22.5,-,75,6.9,7.6,18.3,68.917
27.3,33.3,22.3,-,63,6.3,5.6,9.4,77.375
27.3,33.3,22.3,-,63,6.3,5.6,9.4,77.375
27.3,33.3,22.3,-,63,6.3,5.6,9.4,77.375
27.1,33.0,22.3,-,66,6.3,5.2,9.4,63.917
27.1,33.0,22.3,-,66,6.3,5.2,9.4,63.917
27.1,33.0,22.3,-,66,6.3,5.2,9.4,63.917
25.2,32.2,19.2,-,72,6.9,6.5,9.4,63.667
25.2,32.2,19.2,-,72,6.9,6.5,9.4,63.667
25.2,32.2,19.2,-,72,6.9,6.5,9.4,63.667
24.2,32.2,19.9,-,81,6.6,5.4,9.4,63.625
24.2,32.2,19.9,-,81,6.6,5.4,9.4,63.625
24.2,32.2,19.9,-,81,6.6,5.4,9.4,63.625
24.3,31.0,19.9,-,77,6.6,3.7,7.6,25.458000000000002
24.3,31.0,19.9,-,77,6.6,3.7,7.6,25.458000000000002
24.3,31.0,19.9,-,77,6.6,3.7,7.6,25.458000000000002
24.5,31.0,20.7,-,78,6.9,4.8,7.6,20.75
24.5,31.0,20.7,-,78,6.9,4.8,7.6,20.75
24.5,31.0,20.7,-,78,6.9,4.8,7.6,20.75
24.6,30.5,21.2,-,81,6.9,2.4,5.4,40.5
24.6,30.5,21.2,-,81,6.9,2.4,5.4,40.5
24.6,30.5,21.2,-,81,6.9,2.4,5.4,40.5
26.2,32.0,21.6,-,65,6.9,7.4,14.8,64.833
26.2,32.0,21.6,-,65,6.9,7.4,14.8,64.833
26.2,32.0,21.6,-,65,6.9,7.4,14.8,64.833
25.4,31.2,21.3,-,72,6.9,7.8,14.8,63.0
25.4,31.2,21.3,-,72,6.9,7.8,14.8,63.0
25.4,31.2,21.3,-,72,6.9,7.8,14.8,63.0
24.7,31.2,21.2,-,76,6.9,6.3,9.4,73.833
24.7,31.2,21.2,-,76,6.9,6.3,9.4,73.833
24.7,31.2,21.2,-,76,6.9,6.3,9.4,73.833
23.7,29.7,20.5,-,80,6.9,5.0,7.6,31.875
23.7,29.7,20.5,-,80,6.9,5.0,7.6,31.875
23.7,29.7,20.5,-,80,6.9,5.0,7.6,31.875
22.6,29.7,20.1,-,84,6.9,5.7,11.1,54.958
22.6,29.7,20.1,-,84,6.9,5.7,11.1,54.958
22.6,29.7,20.1,-,84,6.9,5.7,11.1,54.958
24.1,29.0,19.8,-,72,5.8,5.4,11.1,77.75
24.1,29.0,19.8,-,72,5.8,5.4,11.1,77.75
24.1,29.0,19.8,-,72,5.8,5.4,11.1,77.75
23.1,27.4,21.2,-,83,5.5,8.1,14.8,75.333
23.1,27.4,21.2,-,83,5.5,8.1,14.8,75.333
23.1,27.4,21.2,-,83,5.5,8.1,14.8,75.333
23.2,28.3,20.8,-,80,6.3,12.0,16.5,32.583
23.2,28.3,20.8,-,80,6.3,12.0,16.5,32.583
23.2,28.3,20.8,-,80,6.3,12.0,16.5,32.583
22.7,28.3,20.6,-,85,5.5,6.9,11.1,28.375
22.7,28.3,20.6,-,85,5.5,6.9,11.1,28.375
22.7,28.3,20.6,-,85,5.5,6.9,11.1,28.375
24.5,30.6,21.1,-,78,6.9,8.3,11.1,28.541999999999998
24.5,30.6,21.1,-,78,6.9,8.3,11.1,28.541999999999998
24.5,30.6,21.1,-,78,6.9,8.3,11.1,28.541999999999998
23.7,30.6,21.4,-,81,6.9,8.9,11.1,51.042
23.7,30.6,21.4,-,81,6.9,8.9,11.1,51.042
23.7,30.6,21.4,-,81,6.9,8.9,11.1,51.042
24.1,29.0,20.4,-,76,6.9,12.2,18.3,40.0
24.1,29.0,20.4,-,76,6.9,12.2,18.3,40.0
24.1,29.0,20.4,-,76,6.9,12.2,18.3,40.0
24.6,30.7,20.6,-,71,6.9,5.2,7.6,37.583
24.6,30.7,20.6,-,71,6.9,5.2,7.6,37.583
24.6,30.7,20.6,-,71,6.9,5.2,7.6,37.583
24.2,30.3,20.4,-,75,6.3,8.1,14.8,37.625
24.2,30.3,20.4,-,75,6.3,8.1,14.8,37.625
24.2,30.3,20.4,-,75,6.3,8.1,14.8,37.625
24.6,30.2,20.4,-,76,6.3,5.7,7.6,34.375
24.6,30.2,20.4,-,76,6.3,5.7,7.6,34.375
24.6,30.2,20.4,-,76,6.3,5.7,7.6,34.375
23.7,30.7,19.3,-,74,6.9,6.9,11.1,42.292
23.7,30.7,19.3,-,74,6.9,6.9,11.1,42.292
23.7,30.7,19.3,-,74,6.9,6.9,11.1,42.292
23.8,30.6,20.2,-,76,6.9,6.7,14.8,45.667
23.8,30.6,20.2,-,76,6.9,6.7,14.8,45.667
23.8,30.6,20.2,-,76,6.9,6.7,14.8,45.667
24.0,29.2,20.8,-,78,6.3,6.9,11.1,40.625
24.0,29.2,20.8,-,78,6.3,6.9,11.1,40.625
24.0,29.2,20.8,-,78,6.3,6.9,11.1,40.625
25.4,31.6,20.8,-,71,6.9,6.5,11.1,26.875
25.4,31.6,20.8,-,71,6.9,6.5,11.1,26.875
25.4,31.6,20.8,-,71,6.9,6.5,11.1,26.875
25.2,31.6,21.4,-,73,6.9,6.5,11.1,30.708000000000002
25.2,31.6,21.4,-,73,6.9,6.5,11.1,30.708000000000002
25.2,31.6,21.4,-,73,6.9,6.5,11.1,30.708000000000002
23.9,30.0,21.2,-,77,6.9,7.8,11.1,10.208
23.9,30.0,21.2,-,77,6.9,7.8,11.1,10.208
23.9,30.0,21.2,-,77,6.9,7.8,11.1,10.208
21.8,29.8,20.0,-,86,4.8,8.1,14.8,43.042
21.8,29.8,20.0,-,86,4.8,8.1,14.8,43.042
21.8,29.8,20.0,-,86,4.8,8.1,14.8,43.042
22.6,29.0,18.8,-,84,5.3,6.1,9.4,19.417
22.6,29.0,18.8,-,84,5.3,6.1,9.4,19.417
22.6,29.0,18.8,-,84,5.3,6.1,9.4,19.417
22.4,29.0,20.1,-,88,5.5,4.3,9.4,8.417
22.4,29.0,20.1,-,88,5.5,4.3,9.4,8.417
22.4,29.0,20.1,-,88,5.5,4.3,9.4,8.417
23.2,28.1,20.1,-,83,6.9,6.1,11.1,0.0
23.2,28.1,20.1,-,83,6.9,6.1,11.1,0.0
23.2,28.1,20.1,-,83,6.9,6.1,11.1,0.0
23.3,27.8,20.4,-,79,6.9,6.3,9.4,0.0
23.3,27.8,20.4,-,79,6.9,6.3,9.4,0.0
23.3,27.8,20.4,-,79,6.9,6.3,9.4,0.0
23.4,28.0,20.8,-,79,5.5,8.3,11.1,4.833
23.4,28.0,20.8,-,79,5.5,8.3,11.1,4.833
23.4,28.0,20.8,-,79,5.5,8.3,11.1,4.833
23.9,29.9,20.0,-,76,6.9,5.0,7.6,15.375
23.9,29.9,20.0,-,76,6.9,5.0,7.6,15.375
23.9,29.9,20.0,-,76,6.9,5.0,7.6,15.375
23.7,30.3,20.6,-,76,6.9,5.2,7.6,19.833
23.7,30.3,20.6,-,76,6.9,5.2,7.6,19.833
23.7,30.3,20.6,-,76,6.9,5.2,7.6,19.833
24.0,30.3,20.6,-,75,6.9,6.5,9.4,25.791999999999998
24.0,30.3,20.6,-,75,6.9,6.5,9.4,25.791999999999998
24.0,30.3,20.6,-,75,6.9,6.5,9.4,25.791999999999998
23.6,28.8,21.0,-,77,6.3,5.9,11.1,22.708000000000002
23.6,28.8,21.0,-,77,6.3,5.9,11.1,22.708000000000002
23.6,28.8,21.0,-,77,6.3,5.9,11.1,22.708000000000002
22.6,29.3,20.3,-,83,5.5,5.7,9.4,31.333000000000002
22.6,29.3,20.3,-,83,5.5,5.7,9.4,31.333000000000002
22.6,29.3,20.3,-,83,5.5,5.7,9.4,31.333000000000002
23.6,28.5,20.4,-,79,6.3,6.1,7.6,47.417
23.6,28.5,20.4,-,79,6.3,6.1,7.6,47.417
23.6,28.5,20.4,-,79,6.3,6.1,7.6,47.417
23.3,28.5,20.6,-,80,6.9,3.7,7.6,33.792
23.3,28.5,20.6,-,80,6.9,3.7,7.6,33.792
23.3,28.5,20.6,-,80,6.9,3.7,7.6,33.792
23.4,27.6,20.0,-,83,6.9,5.6,9.4,39.042
23.4,27.6,20.0,-,83,6.9,5.6,9.4,39.042
23.4,27.6,20.0,-,83,6.9,5.6,9.4,39.042
24.6,29.4,20.7,-,77,6.3,4.8,9.4,41.708
24.6,29.4,20.7,-,77,6.3,4.8,9.4,41.708
24.6,29.4,20.7,-,77,6.3,4.8,9.4,41.708
25.2,31.1,20.5,-,72,6.9,5.2,9.4,28.75
25.2,31.1,20.5,-,72,6.9,5.2,9.4,28.75
25.2,31.1,20.5,-,72,6.9,5.2,9.4,28.75
25.6,31.2,22.3,-,79,6.9,3.3,5.4,12.25
25.6,31.2,22.3,-,79,6.9,3.3,5.4,12.25
25.6,31.2,22.3,-,79,6.9,3.3,5.4,12.25
25.3,31.6,22.4,-,74,6.3,3.9,9.4,14.5
25.3,31.6,22.4,-,74,6.3,3.9,9.4,14.5
25.3,31.6,22.4,-,74,6.3,3.9,9.4,14.5
23.4,31.6,21.0,-,80,6.9,3.3,11.1,23.916999999999998
23.4,31.6,21.0,-,80,6.9,3.3,11.1,23.916999999999998
23.4,31.6,21.0,-,80,6.9,3.3,11.1,23.916999999999998
24.4,29.6,19.7,-,67,6.9,3.1,7.6,27.375
24.4,29.6,19.7,-,67,6.9,3.1,7.6,27.375
24.4,29.6,19.7,-,67,6.9,3.1,7.6,27.375
23.8,30.1,19.6,-,71,6.3,3.9,7.6,29.208000000000002
23.8,30.1,19.6,-,71,6.3,3.9,7.6,29.208000000000002
23.8,30.1,19.6,-,71,6.3,3.9,7.6,29.208000000000002
22.5,30.1,20.3,-,86,6.3,4.6,7.6,36.5
22.5,30.1,20.3,-,86,6.3,4.6,7.6,36.5
22.5,30.1,20.3,-,86,6.3,4.6,7.6,36.5
25.1,29.7,20.8,-,69,6.9,4.3,5.4,27.833000000000002
25.1,29.7,20.8,-,69,6.9,4.3,5.4,27.833000000000002
25.1,29.7,20.8,-,69,6.9,4.3,5.4,27.833000000000002
25.5,31.0,21.1,-,66,7.7,3.1,5.4,44.125
25.5,31.0,21.1,-,66,7.7,3.1,5.4,44.125
25.5,31.0,21.1,-,66,7.7,3.1,5.4,44.125
25.4,31.0,21.6,-,67,6.9,2.8,5.4,62.25
25.4,31.0,21.6,-,67,6.9,2.8,5.4,62.25
25.4,31.0,21.6,-,67,6.9,2.8,5.4,62.25
25.7,31.7,22.0,-,70,6.6,2.0,3.5,60.125
25.7,31.7,22.0,-,70,6.6,2.0,3.5,60.125
25.7,31.7,22.0,-,70,6.6,2.0,3.5,60.125
22.4,30.8,20.0,-,87,6.0,3.0,5.4,34.667
22.4,30.8,20.0,-,87,6.0,3.0,5.4,34.667
22.4,30.8,20.0,-,87,6.0,3.0,5.4,34.667
23.0,28.5,19.8,-,82,6.9,5.9,7.6,39.208
23.0,28.5,19.8,-,82,6.9,5.9,7.6,39.208
23.0,28.5,19.8,-,82,6.9,5.9,7.6,39.208
22.9,27.6,20.5,-,82,6.9,5.6,9.4,38.708
22.9,27.6,20.5,-,82,6.9,5.6,9.4,38.708
22.9,27.6,20.5,-,82,6.9,5.6,9.4,38.708
23.7,29.7,19.3,-,75,7.7,5.6,9.4,69.958
23.7,29.7,19.3,-,75,7.7,5.6,9.4,69.958
23.7,29.7,19.3,-,75,7.7,5.6,9.4,69.958
23.5,29.7,19.4,-,76,6.3,7.8,11.1,94.375
23.5,29.7,19.4,-,76,6.3,7.8,11.1,94.375
23.5,29.7,19.4,-,76,6.3,7.8,11.1,94.375
23.1,28.0,19.3,-,75,6.3,9.4,18.3,85.75
23.1,28.0,19.3,-,75,6.3,9.4,18.3,85.75
23.1,28.0,19.3,-,75,6.3,9.4,18.3,85.75
24.2,29.4,20.2,-,76,6.3,3.7,11.1,51.667
24.2,29.4,20.2,-,76,6.3,3.7,11.1,51.667
24.2,29.4,20.2,-,76,6.3,3.7,11.1,51.667
22.9,29.4,20.4,-,83,5.5,6.3,11.1,39.417
22.9,29.4,20.4,-,83,5.5,6.3,11.1,39.417
22.9,29.4,20.4,-,83,5.5,6.3,11.1,39.417
23.6,29.4,19.2,-,77,6.9,2.8,7.6,23.958000000000002
23.6,29.4,19.2,-,77,6.9,2.8,7.6,23.958000000000002
23.6,29.4,19.2,-,77,6.9,2.8,7.6,23.958000000000002
24.3,33.2,18.7,-,76,6.9,1.3,3.5,43.5
24.3,33.2,18.7,-,76,6.9,1.3,3.5,43.5
24.3,33.2,18.7,-,76,6.9,1.3,3.5,43.5
23.2,30.3,20.0,-,82,6.9,2.2,5.4,50.417
23.2,30.3,20.0,-,82,6.9,2.2,5.4,50.417
23.2,30.3,20.0,-,82,6.9,2.2,5.4,50.417
23.8,31.6,20.2,-,78,6.0,2.4,5.4,55.708
23.8,31.6,20.2,-,78,6.0,2.4,5.4,55.708
23.8,31.6,20.2,-,78,6.0,2.4,5.4,55.708
24.5,30.0,21.0,-,77,6.9,2.0,5.4,57.125
24.5,30.0,21.0,-,77,6.9,2.0,5.4,57.125
24.5,30.0,21.0,-,77,6.9,2.0,5.4,57.125
24.6,30.0,21.7,-,78,6.3,3.5,5.4,69.375
24.6,30.0,21.7,-,78,6.3,3.5,5.4,69.375
24.6,30.0,21.7,-,78,6.3,3.5,5.4,69.375
24.7,29.8,21.3,-,77,6.9,3.9,9.4,65.375
24.7,29.8,21.3,-,77,6.9,3.9,9.4,65.375
24.7,29.8,21.3,-,77,6.9,3.9,9.4,65.375
24.2,30.2,20.3,-,79,6.9,3.9,9.4,112.292
24.2,30.2,20.3,-,79,6.9,3.9,9.4,112.292
24.2,30.2,20.3,-,79,6.9,3.9,9.4,112.292
24.0,30.2,20.9,-,77,6.9,3.5,5.4,97.708
24.0,30.2,20.9,-,77,6.9,3.5,5.4,97.708
24.0,30.2,20.9,-,77,6.9,3.5,5.4,97.708
24.3,29.4,20.6,-,75,6.9,7.2,11.1,80.708
24.3,29.4,20.6,-,75,6.9,7.2,11.1,80.708
24.3,29.4,20.6,-,75,6.9,7.2,11.1,80.708
25.1,31.0,21.2,-,62,6.9,1.9,3.5,81.625
25.1,31.0,21.2,-,62,6.9,1.9,3.5,81.625
25.1,31.0,21.2,-,62,6.9,1.9,3.5,81.625
25.1,32.1,19.6,-,52,6.9,2.2,3.5,65.375
25.1,32.1,19.6,-,52,6.9,2.2,3.5,65.375
25.1,32.1,19.6,-,52,6.9,2.2,3.5,65.375
25.2,32.1,19.7,-,59,6.9,0.7,3.5,84.375
25.2,32.1,19.7,-,59,6.9,0.7,3.5,84.375
25.2,32.1,19.7,-,59,6.9,0.7,3.5,84.375
25.6,31.8,20.6,-,62,6.9,3.5,5.4,141.958
25.6,31.8,20.6,-,62,6.9,3.5,5.4,141.958
25.6,31.8,20.6,-,62,6.9,3.5,5.4,141.958
25.5,31.4,21.5,-,63,5.5,2.0,5.4,153.375
25.5,31.4,21.5,-,63,5.5,2.0,5.4,153.375
25.5,31.4,21.5,-,63,5.5,2.0,5.4,153.375
24.9,30.6,21.4,-,61,6.3,2.0,5.4,162.875
24.9,30.6,21.4,-,61,6.3,2.0,5.4,162.875
24.9,30.6,21.4,-,61,6.3,2.0,5.4,162.875
24.2,31.8,17.8,-,60,6.3,3.5,5.4,0.0
24.2,31.8,17.8,-,60,6.3,3.5,5.4,0.0
24.2,31.8,17.8,-,60,6.3,3.5,5.4,0.0
24.4,29.8,20.0,-,62,6.9,3.0,5.4,49.333
24.4,29.8,20.0,-,62,6.9,3.0,5.4,49.333
24.4,29.8,20.0,-,62,6.9,3.0,5.4,49.333
24.4,29.6,20.6,-,67,6.9,0.9,3.5,107.333
24.4,29.6,20.6,-,67,6.9,0.9,3.5,107.333
24.4,29.6,20.6,-,67,6.9,0.9,3.5,107.333
24.7,30.8,20.6,-,72,7.7,1.3,3.5,273.625
24.7,30.8,20.6,-,72,7.7,1.3,3.5,273.625
24.7,30.8,20.6,-,72,7.7,1.3,3.5,273.625
23.4,29.5,21.7,-,83,6.3,0.0,-,256.95799999999997
23.4,29.5,21.7,-,83,6.3,0.0,-,256.95799999999997
23.4,29.5,21.7,-,83,6.3,0.0,-,256.95799999999997
23.1,30.9,20.0,-,83,5.5,1.1,5.4,185.083
23.1,30.9,20.0,-,83,5.5,1.1,5.4,185.083
23.1,30.9,20.0,-,83,5.5,1.1,5.4,185.083
21.8,30.9,19.5,-,87,6.3,1.5,5.4,249.5
21.8,30.9,19.5,-,87,6.3,1.5,5.4,249.5
21.8,30.9,19.5,-,87,6.3,1.5,5.4,249.5
23.7,28.5,20.8,-,69,6.6,1.5,3.5,365.75
23.7,28.5,20.8,-,69,6.6,1.5,3.5,365.75
23.7,28.5,20.8,-,69,6.6,1.5,3.5,365.75
23.0,28.5,19.3,-,76,6.3,0.9,3.5,241.875
23.0,28.5,19.3,-,76,6.3,0.9,3.5,241.875
23.0,28.5,19.3,-,76,6.3,0.9,3.5,241.875
20.2,27.3,18.4,-,92,4.0,3.5,5.4,176.875
20.2,27.3,18.4,-,92,4.0,3.5,5.4,176.875
20.2,27.3,18.4,-,92,4.0,3.5,5.4,176.875
19.3,24.6,17.0,-,88,6.3,0.7,3.5,353.042
19.3,24.6,17.0,-,88,6.3,0.7,3.5,353.042
19.3,24.6,17.0,-,88,6.3,0.7,3.5,353.042
20.2,24.8,16.1,-,75,5.5,0.9,3.5,257.41700000000003
20.2,24.8,16.1,-,75,5.5,0.9,3.5,257.41700000000003
20.2,24.8,16.1,-,75,5.5,0.9,3.5,257.41700000000003
19.1,24.8,17.7,-,89,4.0,2.0,5.4,204.75
19.1,24.8,17.7,-,89,4.0,2.0,5.4,204.75
19.1,24.8,17.7,-,89,4.0,2.0,5.4,204.75
21.7,24.6,19.5,-,90,4.0,1.9,3.5,207.833
21.7,24.6,19.5,-,90,4.0,1.9,3.5,207.833
21.7,24.6,19.5,-,90,4.0,1.9,3.5,207.833
22.0,26.4,19.8,-,87,5.8,2.2,5.4,268.16700000000003
22.0,26.4,19.8,-,87,5.8,2.2,5.4,268.16700000000003
22.0,26.4,19.8,-,87,5.8,2.2,5.4,268.16700000000003
21.9,26.4,19.6,-,85,6.9,2.0,5.4,278.33299999999997
21.9,26.4,19.6,-,85,6.9,2.0,5.4,278.33299999999997
21.9,26.4,19.6,-,85,6.9,2.0,5.4,278.33299999999997
21.4,27.5,17.5,-,66,6.9,0.2,1.9,157.5
21.4,27.5,17.5,-,66,6.9,0.2,1.9,157.5
21.4,27.5,17.5,-,66,6.9,0.2,1.9,157.5
22.6,28.0,17.7,-,74,6.3,0.0,-,156.375
22.6,28.0,17.7,-,74,6.3,0.0,-,156.375
22.6,28.0,17.7,-,74,6.3,0.0,-,156.375
22.7,28.9,18.6,-,64,6.9,1.3,3.5,200.5
22.7,28.9,18.6,-,64,6.9,1.3,3.5,200.5
22.7,28.9,18.6,-,64,6.9,1.3,3.5,200.5
21.1,23.8,19.8,-,91,6.3,0.7,5.4,212.125
21.1,23.8,19.8,-,91,6.3,0.7,5.4,212.125
21.1,23.8,19.8,-,91,6.3,0.7,5.4,212.125
21.0,23.9,19.6,-,93,6.3,0.9,3.5,190.5
21.0,23.9,19.6,-,93,6.3,0.9,3.5,190.5
21.0,23.9,19.6,-,93,6.3,0.9,3.5,190.5
21.5,24.9,18.9,-,87,6.9,0.9,3.5,236.417
21.5,24.9,18.9,-,87,6.9,0.9,3.5,236.417
21.5,24.9,18.9,-,87,6.9,0.9,3.5,236.417
22.3,28.7,17.5,-,70,6.3,1.3,5.4,286.375
22.3,28.7,17.5,-,70,6.3,1.3,5.4,286.375
22.3,28.7,17.5,-,70,6.3,1.3,5.4,286.375
21.5,28.7,17.0,-,68,6.3,2.2,5.4,288.08299999999997
21.5,28.7,17.0,-,68,6.3,2.2,5.4,288.08299999999997
21.5,28.7,17.0,-,68,6.3,2.2,5.4,288.08299999999997
21.4,28.2,18.4,-,83,5.8,1.1,3.5,302.45799999999997
21.4,28.2,18.4,-,83,5.8,1.1,3.5,302.45799999999997
21.4,28.2,18.4,-,83,5.8,1.1,3.5,302.45799999999997
24.1,30.9,20.4,-,70,6.9,2.0,5.4,163.0
24.1,30.9,20.4,-,70,6.9,2.0,5.4,163.0
24.1,30.9,20.4,-,70,6.9,2.0,5.4,163.0
23.6,30.9,19.6,-,79,6.3,2.8,5.4,161.375
23.6,30.9,19.6,-,79,6.3,2.8,5.4,161.375
23.6,30.9,19.6,-,79,6.3,2.8,5.4,161.375
23.3,29.9,20.0,-,71,6.3,1.9,3.5,157.375
23.3,29.9,20.0,-,71,6.3,1.9,3.5,157.375
23.3,29.9,20.0,-,71,6.3,1.9,3.5,157.375
22.4,28.3,18.9,-,71,6.3,2.2,5.4,245.917
22.4,28.3,18.9,-,71,6.3,2.2,5.4,245.917
22.4,28.3,18.9,-,71,6.3,2.2,5.4,245.917
22.2,28.4,18.8,-,73,6.9,1.9,5.4,264.58299999999997
22.2,28.4,18.8,-,73,6.9,1.9,5.4,264.58299999999997
22.2,28.4,18.8,-,73,6.9,1.9,5.4,264.58299999999997
22.2,28.8,18.3,-,65,6.9,2.4,5.4,253.292
22.2,28.8,18.3,-,65,6.9,2.4,5.4,253.292
22.2,28.8,18.3,-,65,6.9,2.4,5.4,253.292
21.8,29.3,16.3,-,65,6.3,1.5,3.5,181.208
21.8,29.3,16.3,-,65,6.3,1.5,3.5,181.208
21.8,29.3,16.3,-,65,6.3,1.5,3.5,181.208
21.8,28.2,18.2,-,67,6.0,2.4,5.4,210.875
21.8,28.2,18.2,-,67,6.0,2.4,5.4,210.875
21.8,28.2,18.2,-,67,6.0,2.4,5.4,210.875
21.8,27.7,17.9,-,72,5.3,2.8,5.4,255.333
21.8,27.7,17.9,-,72,5.3,2.8,5.4,255.333
21.8,27.7,17.9,-,72,5.3,2.8,5.4,255.333
20.1,28.4,15.7,-,54,6.0,3.0,5.4,284.796
20.1,28.4,15.7,-,54,6.0,3.0,5.4,284.796
20.1,28.4,15.7,-,54,6.0,3.0,5.4,284.796
20.8,28.3,12.9,-,45,6.3,1.1,5.4,219.72099999999998
20.8,28.3,12.9,-,45,6.3,1.1,5.4,219.72099999999998
20.8,28.3,12.9,-,45,6.3,1.1,5.4,219.72099999999998
21.4,29.0,13.7,-,45,6.3,0.4,3.5,182.188
21.4,29.0,13.7,-,45,6.3,0.4,3.5,182.188
21.4,29.0,13.7,-,45,6.3,0.4,3.5,182.188
21.0,28.7,17.0,-,65,6.3,3.1,5.4,154.03799999999998
21.0,28.7,17.0,-,65,6.3,3.1,5.4,154.03799999999998
21.0,28.7,17.0,-,65,6.3,3.1,5.4,154.03799999999998
20.4,27.6,16.2,-,61,5.5,1.3,5.4,223.208
20.4,27.6,16.2,-,61,5.5,1.3,5.4,223.208
20.4,27.6,16.2,-,61,5.5,1.3,5.4,223.208
20.7,28.4,15.1,-,47,6.3,0.9,3.5,200.646
20.7,28.4,15.1,-,47,6.3,0.9,3.5,200.646
20.7,28.4,15.1,-,47,6.3,0.9,3.5,200.646
20.3,28.5,15.7,-,51,6.3,0.7,3.5,285.225
20.3,28.5,15.7,-,51,6.3,0.7,3.5,285.225
20.3,28.5,15.7,-,51,6.3,0.7,3.5,285.225
21.1,27.2,15.0,-,51,6.3,3.5,5.4,236.825
21.1,27.2,15.0,-,51,6.3,3.5,5.4,236.825
21.1,27.2,15.0,-,51,6.3,3.5,5.4,236.825
20.6,28.2,15.2,-,58,6.3,3.1,5.4,276.908
20.6,28.2,15.2,-,58,6.3,3.1,5.4,276.908
20.6,28.2,15.2,-,58,6.3,3.1,5.4,276.908
21.4,28.4,17.8,-,73,4.8,3.0,5.4,108.0
21.4,28.4,17.8,-,73,4.8,3.0,5.4,108.0
21.4,28.4,17.8,-,73,4.8,3.0,5.4,108.0
21.2,25.9,19.4,-,88,4.0,1.3,3.5,107.625
21.2,25.9,19.4,-,88,4.0,1.3,3.5,107.625
21.2,25.9,19.4,-,88,4.0,1.3,3.5,107.625
22.6,27.4,19.0,-,78,5.3,2.8,7.6,125.89200000000001
22.6,27.4,19.0,-,78,5.3,2.8,7.6,125.89200000000001
22.6,27.4,19.0,-,78,5.3,2.8,7.6,125.89200000000001
22.9,29.2,18.5,-,70,5.5,2.6,7.6,181.013
22.9,29.2,18.5,-,70,5.5,2.6,7.6,181.013
22.9,29.2,18.5,-,70,5.5,2.6,7.6,181.013
23.1,28.9,18.9,-,68,6.3,0.9,3.5,152.554
23.1,28.9,18.9,-,68,6.3,0.9,3.5,152.554
23.1,28.9,18.9,-,68,6.3,0.9,3.5,152.554
23.4,29.3,19.0,-,66,4.8,1.1,3.5,152.321
23.4,29.3,19.0,-,66,4.8,1.1,3.5,152.321
23.4,29.3,19.0,-,66,4.8,1.1,3.5,152.321
23.1,30.7,16.4,-,43,6.3,1.5,5.4,319.738
23.1,30.7,16.4,-,43,6.3,1.5,5.4,319.738
23.1,30.7,16.4,-,43,6.3,1.5,5.4,319.738
